1308	2	1565
1309	0	3345
1309	1	3339
1310	2	2983
1311	2	3182
1312	2	3338
1313	2	1708
1314	0	197
1314	1	3112
1315	0	3342
1315	1	2753
1316	0	3291
1316	1	1778
1317	0	3291
1317	1	1777
1318	2	2241
1319	0	1768
1319	1	1662
1320	2	1361
1321	2	1152
1322	0	1450
1322	1	2957
1323	0	1679
1323	1	2509
1324	0	1679
1324	1	1778
1325	0	1679
1325	1	387
1326	0	2619
1326	1	2439
1327	0	554
1327	1	2730
1328	0	554
1328	1	677
1329	0	269
1329	1	664
1330	0	719
1330	1	2878
1331	2	1220
1332	2	1106
1333	0	2958
1333	1	2180
1334	2	1049
1335	2	2905
1336	2	3369
1337	2	1759
1338	2	476
1339	2	2139
1340	0	1005
1340	1	2501
1341	2	3075
1342	0	3021
1342	1	2520
1343	2	1559
1344	2	322
1345	2	3245
1346	2	1577
1347	2	870
1348	0	1780
1348	1	1749
1349	0	780
1349	1	14
1350	0	1138
1350	1	664
1351	0	1138
1351	1	2892
1352	0	3322
1352	1	776
1353	0	2965
1353	1	3420
1354	0	2965
1354	1	2233
1355	0	3363
1355	1	3347
1356	0	3363
1356	1	3208
1357	0	2162
1357	1	1237
1358	2	3045
1359	2	33
1360	2	299
1361	0	933
1361	1	2878
1362	0	933
1362	1	1749
1363	2	546
1364	0	2507
1364	1	885
1365	0	1392
1365	1	677
1366	0	3330
1366	1	148
1367	0	2621
1367	1	2957
1368	2	153
1369	0	3473
1369	1	2243
1370	2	610
1371	2	1381
1372	2	2245
1373	2	3114
1374	2	224
1375	2	2254
1376	2	137
1377	2	3422
1378	2	1740
1379	0	197
1379	1	2969
1380	0	3342
1380	1	839
1381	2	747
1382	0	1838
1382	1	3300
1383	0	3291
1383	1	1862
1384	0	1869
1384	1	14
1385	0	1869
1385	1	65
1386	0	2443
1386	1	1449
1387	0	2179
1387	1	2684
1388	0	2179
1388	1	2995
1389	0	2153
1389	1	1389
1390	2	3343
1391	2	868
1392	2	1822
1393	2	1133
1394	2	2271
1395	0	1679
1395	1	677
1396	0	3025
1396	1	2187
1397	2	341
1398	2	1529
1399	2	262
1400	0	2958
1400	1	1389
1401	2	380
1402	2	2608
1403	2	2266
1404	0	3290
1404	1	1777
1405	2	2398
1406	2	1649
1407	2	3348
1408	2	94
1409	2	435
1410	0	3021
1410	1	402
1411	2	2288
1412	2	748
1413	2	2843
1414	0	267
1414	1	3112
1415	0	2259
1415	1	1921
1416	0	780
1416	1	439
1417	0	2606
1417	1	65
1418	2	1344
1419	0	809
1419	1	1921
1420	0	3322
1420	1	664
1421	0	1169
1421	1	1389
1422	0	3363
1422	1	2567
1423	0	1275
1423	1	2226
1424	2	2721
1425	0	1472
1425	1	439
1426	2	1634
1427	0	884
1427	1	311
1428	0	874
1428	1	1389
1429	2	1920
1430	2	1957
1431	0	127
1431	1	1862
1432	0	1392
1432	1	2730
1433	0	1392
1433	1	2914
1434	2	1219
1435	0	3043
1435	1	1239
1436	2	2284
1437	0	320
1437	1	2775
1438	0	3158
1438	1	14
1439	2	2195
1440	2	1993
1441	2	2791
1442	2	209
1443	2	2949
1444	2	1323
1445	2	313
1446	0	2736
1446	1	962
1447	2	2270
1448	2	2483
1449	2	930
1450	0	1821
1450	1	421
1451	2	2716
1452	2	1979
1453	0	3291
1453	1	1760
1454	2	997
1455	0	2443
1455	1	285
1456	0	2504
1456	1	1703
1457	0	1999
1457	1	3181
1458	2	2688
1459	0	333
1459	1	813
1460	0	333
1460	1	2233
1461	2	2698
1462	0	3277
1462	1	273
1463	0	2099
1463	1	1389
1464	2	714
1465	2	1942
1466	0	2581
1466	1	133
1467	2	744
1468	2	621
1469	2	3311
1470	2	3004
1471	2	2503
1472	0	3242
1472	1	919
1473	0	3242
1473	1	2233
1474	0	3021
1474	1	664
1475	0	3021
1475	1	3347
1476	2	42
1477	2	900
1478	2	166
1479	2	1534
1480	0	3440
1480	1	3447
1481	2	2492
1482	2	2128
1483	0	780
1483	1	71
1484	0	780
1484	1	1757
1485	0	1138
1485	1	893
1486	0	1138
1486	1	1939
1487	2	579
1488	0	1549
1488	1	1662
1489	0	110
1489	1	2696
1490	2	3438
1491	0	2454
1491	1	616
1492	0	2412
1492	1	1688
1493	2	2723
1494	2	597
1495	0	1646
1495	1	2469
1496	0	2162
1496	1	2520
1497	0	2162
1497	1	2469
1498	2	1845
1499	0	1392
1499	1	2544
1500	0	1392
1500	1	2469
1501	0	1392
1501	1	1375
1502	2	1316
1503	2	1569
1504	0	3330
1504	1	677
1505	0	2626
1505	1	776
1506	2	3457
1507	2	1062
1508	0	3158
1508	1	439
1509	2	1680
1510	2	3431
1511	0	3473
1511	1	1703
1512	2	257
1513	0	1830
1513	1	2714
1514	2	703
1515	0	499
1515	1	1777
1516	0	197
1516	1	2243
1517	0	1859
1517	1	813
1518	0	3291
1518	1	2567
1519	0	1869
1519	1	595
1520	0	1869
1520	1	1662
1521	0	2179
1521	1	3420
1522	0	2179
1522	1	2741
1523	0	2504
1523	1	3339
1524	0	3323
1524	1	2714
1525	0	3148
1525	1	1397
1526	2	1595
1527	2	843
1528	2	656
1529	0	333
1529	1	2957
1530	0	2336
1530	1	1389
1531	2	1772
1532	0	1679
1532	1	686
1533	2	1365
1534	0	554
1534	1	2803
1535	0	554
1535	1	1897
1536	0	554
1536	1	1080
1537	0	554
1537	1	2995
1538	0	3466
1538	1	421
1539	0	2718
1539	1	1757
1540	2	1123
1541	2	2222
1542	0	857
1542	1	2957
1543	2	1531
1544	2	270
1545	2	1024
1546	2	13
1547	2	327
1548	2	2348
1549	2	1073
1550	2	2672
1551	0	267
1551	1	2598
1552	0	2760
1552	1	421
1553	0	3325
1553	1	2471
1554	2	978
1555	2	2848
1556	0	2606
1556	1	14
1557	2	1514
1558	0	809
1558	1	839
1559	2	1277
1560	0	110
1560	1	2400
1561	0	739
1561	1	1237
1562	0	2965
1562	1	1778
1563	0	2412
1563	1	2501
1564	2	538
1565	0	1275
1565	1	677
1566	0	2907
1566	1	1921
1567	0	1472
1567	1	686
1568	0	2991
1568	1	1760
1569	0	884
1569	1	3339
1570	0	884
1570	1	686
1571	2	1261
1572	2	1781
1573	0	423
1573	1	2471
1574	2	1638
1575	0	320
1575	1	1918
1576	2	1813
1577	2	510
1578	0	1070
1578	1	2180
1579	0	96
1579	1	2233
1580	2	1139
1581	2	1150
1582	0	3333
1582	1	2713
1583	2	425
1584	0	499
1584	1	2509
1585	0	499
1585	1	2180
1586	2	1092
1587	2	2812
1588	0	2552
1588	1	1749
1589	2	3312
1590	0	197
1590	1	2469
1591	0	1905
1591	1	1389
1592	0	1859
1592	1	3052
1593	0	1869
1593	1	1160
1594	2	2919
1595	2	1091
1596	0	2443
1596	1	3347
1597	0	2504
1597	1	839
1598	0	3148
1598	1	2914
1599	2	3451
1600	2	1093
1601	2	1695
1602	2	2110
1603	2	230
1604	2	1792
1605	0	3246
1605	1	2567
1606	0	3277
1606	1	14
1607	0	3277
1607	1	2753
1608	0	1679
1608	1	65
1609	0	2619
1609	1	3034
1610	0	2619
1610	1	57
1611	0	719
1611	1	273
1612	0	3466
1612	1	3447
1613	0	2718
1613	1	2120
1614	2	650
1615	0	2581
1615	1	2714
1616	2	1804
1617	2	3180
1618	2	1064
1619	2	56
1620	0	1103
1620	1	2043
1621	2	1557
1622	0	2246
1622	1	402
1623	2	3157
1624	2	2431
1625	0	2585
1625	1	3181
1626	2	956
1627	0	3251
1627	1	813
1628	0	3251
1628	1	2233
1629	2	426
1630	2	1977
1631	2	2539
1632	2	279
1633	0	2934
1633	1	2520
1634	2	453
1635	2	1883
1636	2	3066
1637	2	3138
1638	2	743
1639	0	267
1639	1	596
1640	0	2378
1640	1	1939
1641	0	3325
1641	1	421
1642	2	2035
1643	0	2367
1643	1	1921
1644	2	2355
1645	0	780
1645	1	2228
1646	0	780
1646	1	2753
1647	0	1138
1647	1	387
1648	0	2606
1648	1	2054
1649	2	1605
1650	0	809
1650	1	2762
1651	2	3064
1652	0	110
1652	1	1251
1653	0	3322
1653	1	2593
1654	0	3322
1654	1	2402
1655	2	2885
1656	0	2454
1656	1	536
1657	0	2965
1657	1	2069
1658	0	2965
1658	1	2402
1659	2	1476
1660	0	847
1660	1	2713
1661	0	2412
1661	1	1948
1662	2	2692
1663	2	1260
1664	2	1837
1665	0	1646
1665	1	2471
1666	0	1646
1666	1	2567
1667	2	1727
1668	2	1324
1669	0	1071
1669	1	2054
1670	2	143
1671	2	1657
1672	0	1472
1672	1	2069
1673	0	933
1673	1	2520
1674	0	884
1674	1	813
1675	0	2507
1675	1	2346
1676	0	2432
1676	1	3181
1677	0	1368
1677	1	2469
1678	0	1360
1678	1	1760
1679	2	1787
1680	0	670
1680	1	1921
1681	0	3326
1681	1	3447
1682	0	1392
1682	1	1021
1683	0	1392
1683	1	387
1684	2	2050
1685	0	3330
1685	1	2187
1686	0	1629
1686	1	2567
1687	0	320
1687	1	3097
1688	0	320
1688	1	3278
1689	0	320
1689	1	1164
1690	0	3158
1690	1	3339
1691	0	795
1691	1	311
1692	0	882
1692	1	776
1693	0	882
1693	1	2233
1694	2	1109
1695	2	1406
1696	2	989
1697	2	838
1698	2	1667
1699	0	2736
1699	1	1703
1700	0	1466
1700	1	3447
1701	0	831
1701	1	1939
1702	0	831
1702	1	2753
1703	2	1765
1704	0	499
1704	1	1582
1705	2	3419
1706	2	581
1707	2	98
1708	0	3342
1708	1	2714
1709	0	2947
1709	1	919
1710	0	1838
1710	1	3300
1711	0	3291
1711	1	1921
1712	0	3291
1712	1	1939
1713	0	1869
1713	1	3348
1714	0	2443
1714	1	965
1715	0	2179
1715	1	595
1716	0	2179
1716	1	1800
1717	0	2179
1717	1	1164
1718	0	2504
1718	1	2346
1719	0	2107
1719	1	879
1720	0	2012
1720	1	1389
1721	0	2153
1721	1	2460
1722	0	1999
1722	1	1749
1723	2	1079
1724	2	1481
1725	0	594
1725	1	3052
1726	0	2375
1726	1	2243
1727	2	443
1728	0	3277
1728	1	3426
1729	2	450
1730	0	3025
1730	1	2054
1731	0	2293
1731	1	1862
1732	2	2485
1733	0	554
1733	1	2800
1734	0	554
1734	1	148
1735	0	554
1735	1	1164
1736	0	554
1736	1	3348
1737	0	269
1737	1	65
1738	2	3113
1739	0	2208
1739	1	3447
1740	0	2718
1740	1	879
1741	2	2394
1742	2	1499
1743	0	2581
1743	1	962
1744	0	3279
1744	1	919
1745	2	1608
1746	2	1346
1747	2	1710
1748	2	2220
1749	2	2620
1750	2	2037
1751	2	1211
1752	2	473
1753	2	1641
1754	2	2088
1755	0	1928
1755	1	14
1756	2	1293
1757	2	1983
1758	0	2585
1758	1	2652
1759	0	2806
1759	1	1389
1760	0	3021
1760	1	3112
1761	2	2171
1762	2	3173
1763	0	3320
1763	1	1778
1764	2	3400
1765	2	309
1766	2	2996
1767	2	2061
1768	2	620
1769	0	267
1769	1	2713
1770	0	2760
1770	1	3181
1771	0	2378
1771	1	2969
1772	0	3325
1772	1	2069
1773	2	824
1774	2	1232
1775	0	809
1775	1	2520
1776	0	809
1776	1	1760
1777	0	809
1777	1	2753
1778	0	3322
1778	1	2892
1779	0	2588
1779	1	2233
1780	0	2454
1780	1	1226
1781	0	693
1781	1	3420
1782	2	2070
1783	2	921
1784	2	2793
1785	0	1646
1785	1	3447
1786	2	1452
1787	0	1472
1787	1	2180
1788	2	2426
1789	2	2163
1790	2	1581
1791	0	3330
1791	1	1052
1792	0	3330
1792	1	885
1793	0	3330
1793	1	1164
1794	0	2626
1794	1	2069
1795	0	2626
1795	1	2713
1796	0	1997
1796	1	1921
1797	2	2158
1798	2	1848
1799	2	3486
1800	2	1413
1801	0	882
1801	1	813
1802	2	1009
1803	0	390
1803	1	2714
1804	0	1666
1804	1	1389
1805	2	2826
1806	2	672
1807	0	96
1807	1	2957
1808	2	2852
1809	2	3399
1810	0	831
1810	1	664
1811	0	831
1811	1	2307
1812	2	3096
1813	0	499
1813	1	813
1814	0	499
1814	1	2714
1815	2	2861
1816	2	2988
1817	0	3342
1817	1	776
1818	0	1838
1818	1	3300
1819	0	1838
1819	1	3300
1820	0	3291
1820	1	3339
1821	0	3291
1821	1	1564
1822	2	1823
1823	0	2179
1823	1	133
1824	0	2504
1824	1	616
1825	2	3199
1826	2	1799
1827	2	228
1828	2	1580
1829	2	905
1830	2	1265
1831	2	1182
1832	0	2336
1832	1	1939
1833	0	3277
1833	1	58
1834	0	676
1834	1	962
1835	0	676
1835	1	3181
1836	2	1501
1837	2	3018
1838	0	1358
1838	1	1389
1839	2	3057
1840	0	554
1840	1	1397
1841	0	554
1841	1	2616
1842	0	269
1842	1	2100
1843	0	1310
1843	1	3181
1844	0	633
1844	1	3181
1845	0	2718
1845	1	421
1846	0	2718
1846	1	2713
1847	0	2718
1847	1	2346
1848	2	1730
1849	0	2581
1849	1	3347
1850	2	3124
1851	2	548
1852	2	2564
1853	0	679
1853	1	1777
1854	2	1158
1855	2	1006
1856	2	2004
1857	0	1383
1857	1	2069
1858	0	3290
1858	1	1800
1859	2	2946
1860	2	653
1861	0	2585
1861	1	439
1862	2	2494
1863	0	3093
1863	1	2054
1864	2	243
1865	2	3225
1866	2	2670
1867	2	2710
1868	2	702
1869	2	572
1870	0	3021
1870	1	2957
1871	2	1771
1872	2	1236
1873	2	2029
1874	0	979
1874	1	1778
1875	2	2406
1876	2	3321
1877	2	1393
1878	2	2699
1879	0	3283
1879	1	1921
1880	0	3354
1880	1	2520
1881	0	2378
1881	1	3112
1882	2	509
1883	2	1030
1884	2	760
1885	0	780
1885	1	813
1886	0	780
1886	1	74
1887	0	780
1887	1	2720
1888	0	780
1888	1	1239
1889	0	780
1889	1	686
1890	2	141
1891	2	890
1892	2	1184
1893	0	809
1893	1	2054
1894	2	2036
1895	0	110
1895	1	665
1896	0	2454
1896	1	3252
1897	0	2965
1897	1	1939
1898	2	3204
1899	2	2269
1900	0	3363
1900	1	439
1901	0	2412
1901	1	2100
1902	2	1770
1903	2	24
1904	2	3048
1905	0	1275
1905	1	2878
1906	0	1275
1906	1	148
1907	0	1275
1907	1	2346
1908	2	1849
1909	2	1276
1910	0	2162
1910	1	3447
1911	0	2162
1911	1	3181
1912	0	2162
1912	1	970
1913	2	934
1914	2	2000
1915	2	3006
1916	2	422
1917	0	1472
1917	1	2471
1918	0	1472
1918	1	1778
1919	0	933
1919	1	919
1920	0	2991
1920	1	3447
1921	2	3248
1922	0	884
1922	1	1703
1923	0	884
1923	1	14
1924	0	884
1924	1	169
1925	2	2309
1926	2	2455
1927	0	1360
1927	1	686
1928	0	1392
1928	1	2467
1929	0	1392
1929	1	1397
1930	0	1392
1930	1	2859
1931	2	1273
1932	2	2745
1933	0	3330
1933	1	3097
1934	0	3330
1934	1	1918
1935	0	3330
1935	1	1380
1936	0	3330
1936	1	1302
1937	0	2626
1937	1	893
1938	0	2626
1938	1	2714
1939	2	1500
1940	2	1673
1941	2	1779
1942	0	320
1942	1	1448
1943	0	320
1943	1	1067
1944	0	320
1944	1	2155
1945	0	320
1945	1	1565
1946	0	320
1946	1	1302
1947	0	1689
1947	1	3181
1948	2	2136
1949	0	882
1949	1	686
1950	0	2521
1950	1	1921
1951	2	855
1952	2	1714
1953	2	187
1954	2	2427
1955	2	2566
1956	0	96
1956	1	1662
1957	2	947
1958	2	3365
1959	0	831
1959	1	2100
1960	0	1248
1960	1	3347
1961	0	499
1961	1	970
1962	2	114
1963	2	2112
1964	0	3342
1964	1	2878
1965	0	3342
1965	1	2720
1966	2	945
1967	0	1859
1967	1	893
1968	0	1869
1968	1	2364
1969	0	1869
1969	1	1564
1970	0	2443
1970	1	1939
1971	0	2179
1971	1	2094
1972	0	2179
1972	1	387
1973	0	2504
1973	1	387
1974	0	3148
1974	1	420
1975	0	3148
1975	1	812
1976	2	1856
1977	2	1283
1978	0	1435
1978	1	311
1979	0	1435
1979	1	2714
1980	2	489
1981	2	1333
1982	2	2290
1983	2	2742
1984	0	3277
1984	1	1948
1985	0	3277
1985	1	169
1986	0	3277
1986	1	1760
1987	0	1679
1987	1	3097
1988	0	1679
1988	1	2593
1989	0	1679
1989	1	351
1990	0	1679
1990	1	1862
1991	2	408
1992	0	2293
1992	1	3420
1993	0	554
1993	1	3128
1994	0	554
1994	1	1934
1995	0	269
1995	1	1151
1996	2	234
1997	0	1554
1997	1	2469
1998	0	1307
1998	1	1939
1999	2	3209
2000	2	48
2001	2	2015
2002	0	2581
2002	1	148
2003	0	3279
2003	1	2243
2004	0	857
2004	1	1389
2005	0	630
2005	1	2471
2006	0	679
2006	1	1760
2007	2	787
2008	2	1081
2009	2	558
2010	2	3378
2011	0	1383
2011	1	2469
2012	2	1853
2013	2	1097
2014	2	2013
2015	2	2328
2016	2	665
2017	0	3251
2017	1	2509
2018	0	3251
2018	1	2243
2019	2	1192
2020	2	365
2021	2	2121
2022	2	3059
2023	0	3021
2023	1	2364
2024	0	3021
2024	1	3208
2025	2	3139
2026	0	2934
2026	1	595
2027	2	1364
2028	2	2418
2029	2	88
2030	2	2984
2031	2	2016
2032	2	1817
2033	2	2353
2034	2	3136
2035	2	2997
2036	2	1675
2037	0	1780
2037	1	273
2038	0	2393
2038	1	1389
2039	2	3435
2040	2	1115
2041	2	2401
2042	2	2622
2043	2	3489
2044	0	780
2044	1	2
2045	0	780
2045	1	148
2046	0	780
2046	1	2859
2047	0	2606
2047	1	893
2048	0	2606
2048	1	1613
2049	0	809
2049	1	1778
2050	2	1981
2051	2	722
2052	0	3322
2052	1	439
2053	0	3322
2053	1	1760
2054	0	3322
2054	1	2720
2055	0	3363
2055	1	2469
2056	0	2412
2056	1	1757
2057	0	2412
2057	1	2185
2058	2	1423
2059	0	1422
2059	1	1777
2060	0	1275
2060	1	595
2061	0	1275
2061	1	3034
2062	0	1275
2062	1	2402
2063	0	1275
2063	1	2762
2064	0	1275
2064	1	970
2065	2	1820
2066	0	1497
2066	1	1662
2067	0	1140
2067	1	1921
2068	2	2446
2069	0	2162
2069	1	1397
2070	2	3146
2071	2	1773
2072	0	2907
2072	1	3339
2073	2	2251
2074	2	2144
2075	0	884
2075	1	1449
2076	0	884
2076	1	2054
2077	0	1208
2077	1	919
2078	0	874
2078	1	14
2079	0	1392
2079	1	394
2080	0	1392
2080	1	3
2081	2	112
2082	2	3270
2083	0	3330
2083	1	1067
2084	0	3330
2084	1	3022
2085	0	247
2085	1	536
2086	0	2192
2086	1	482
2087	0	2626
2087	1	387
2088	0	2626
2088	1	1939
2089	0	1629
2089	1	1703
2090	0	1629
2090	1	273
2091	0	1629
2091	1	536
2092	2	3382
2093	2	1033
2094	2	742
2095	2	1292
2096	0	320
2096	1	273
2097	0	320
2097	1	1181
2098	0	320
2098	1	2720
2099	0	3158
2099	1	3347
2100	2	3368
2101	0	1769
2101	1	2714
2102	2	288
2103	2	2190
2104	0	2117
2104	1	2593
2105	2	684
2106	2	3304
2107	2	2315
2108	2	2945
2109	2	700
2110	2	2994
2111	2	1366
2112	0	2736
2112	1	3420
2113	2	1484
2114	0	1248
2114	1	169
2115	0	1248
2115	1	2914
2116	0	1248
2116	1	839
2117	0	499
2117	1	664
2118	2	8
2119	2	1794
2120	2	78
2121	2	689
2122	2	1597
2123	2	3132
2124	2	2407
2125	2	1560
2126	0	197
2126	1	169
2127	0	3342
2127	1	71
2128	0	3342
2128	1	962
2129	0	3342
2129	1	311
2130	2	757
2131	0	1838
2131	1	3300
2132	0	1859
2132	1	3181
2133	0	1859
2133	1	1749
2134	0	3291
2134	1	686
2135	0	1869
2135	1	622
2136	2	3403
2137	2	2044
2138	0	2443
2138	1	3447
2139	0	2504
2139	1	2226
2140	0	2504
2140	1	3278
2141	0	3323
2141	1	3252
2142	0	3148
2142	1	300
2143	0	3148
2143	1	919
2144	0	1435
2144	1	3347
2145	2	3409
2146	0	2095
2146	1	3181
2147	2	2683
2148	0	881
2148	1	1389
2149	0	3307
2149	1	421
2150	0	3307
2150	1	2233
2151	0	1685
2151	1	2069
2152	0	2375
2152	1	421
2153	0	1530
2153	1	1237
2154	2	1137
2155	0	3277
2155	1	2663
2156	0	3277
2156	1	2161
2157	2	3439
2158	2	1207
2159	0	2293
2159	1	1703
2160	2	788
2161	0	554
2161	1	1948
2162	0	554
2162	1	394
2163	0	554
2163	1	622
2164	0	269
2164	1	879
2165	0	269
2165	1	1800
2166	0	269
2166	1	2155
2167	0	3466
2167	1	1778
2168	0	1554
2168	1	2663
2169	2	3265
2170	0	781
2170	1	3339
2171	2	1104
2172	0	2581
2172	1	1897
2173	0	2581
2173	1	677
2174	0	2581
2174	1	2054
2175	2	1563
2176	2	3239
2177	0	630
2177	1	2243
2178	2	2863
2179	0	679
2179	1	2471
2180	2	1868
2181	0	1824
2181	1	536
2182	0	571
2182	1	2069
2183	2	848
2184	0	3290
2184	1	65
2185	2	3428
2186	2	2929
2187	0	3479
2187	1	1778
2188	0	3251
2188	1	2469
2189	2	2856
2190	2	2464
2191	2	1624
2192	0	1874
2192	1	919
2193	0	3021
2193	1	1251
2194	0	3021
2194	1	148
2195	0	3021
2195	1	964
2196	2	3258
2197	2	2854
2198	2	2987
2199	2	2389
2200	2	3094
2201	2	266
2202	2	2053
2203	0	2707
2203	1	1389
2204	2	2568
2205	2	805
2206	2	759
2207	2	2976
2208	2	1941
2209	2	825
2210	0	2760
2210	1	2501
2211	0	2760
2211	1	2469
2212	0	2760
2212	1	2892
2213	2	3441
2214	0	3354
2214	1	1389
2215	0	1107
2215	1	2187
2216	2	1166
2217	0	2378
2217	1	664
2218	0	2378
2218	1	2094
2219	0	2378
2219	1	2567
2220	0	3325
2220	1	2233
2221	2	2636
2222	0	2259
2222	1	2520
2223	0	2259
2223	1	14
2224	0	2259
2224	1	1749
2225	2	1124
2226	2	374
2227	2	2321
2228	0	1173
2228	1	3447
2229	0	780
2229	1	2187
2230	0	780
2230	1	2469
2231	0	2606
2231	1	2782
2232	0	2606
2232	1	664
2233	2	1598
2234	2	382
2235	2	1
2236	2	488
2237	2	225
2238	2	1390
2239	0	1549
2239	1	2714
2240	0	110
2240	1	459
2241	0	739
2241	1	1389
2242	0	739
2242	1	387
2243	0	866
2243	1	3181
2244	0	2454
2244	1	1237
2245	0	2965
2245	1	3339
2246	0	2395
2246	1	3052
2247	0	3363
2247	1	58
2248	0	3363
2248	1	2957
2249	0	2412
2249	1	2307
2250	0	2412
2250	1	3112
2251	2	2474
2252	2	1463
2253	0	1275
2253	1	3353
2254	0	1275
2254	1	311
2255	2	3337
2256	2	1359
2257	0	1071
2257	1	439
2258	0	1140
2258	1	1778
2259	0	280
2259	1	2100
2260	2	2903
2261	0	884
2261	1	65
2262	2	2705
2263	2	161
2264	0	1368
2264	1	65
2265	2	2247
2266	2	323
2267	0	1392
2267	1	2803
2268	0	1392
2268	1	1948
2269	0	1392
2269	1	2753
2270	2	2993
2271	2	711
2272	0	3330
2272	1	2128
2273	0	3330
2273	1	1707
2274	0	3330
2274	1	2364
2275	0	3330
2275	1	3426
2276	0	247
2276	1	3181
2277	0	247
2277	1	2233
2278	2	129
2279	2	1308
2280	0	320
2280	1	1380
2281	0	328
2281	1	686
2282	0	328
2282	1	2567
2283	2	1429
2284	0	3473
2284	1	664
2285	2	1737
2286	2	353
2287	2	1400
2288	0	795
2288	1	158
2289	0	882
2289	1	2460
2290	0	882
2290	1	2180
2291	0	1068
2291	1	2069
2292	0	2521
2292	1	439
2293	0	1668
2293	1	812
2294	0	1666
2294	1	421
2295	2	735
2296	2	3164
2297	2	6
2298	2	918
2299	2	2021
2300	0	96
2300	1	2509
2301	2	1651
2302	2	339
2303	2	3484
2304	0	687
2304	1	421
2305	2	1903
2306	0	1637
2306	1	1389
2307	0	1466
2307	1	3181
2308	0	1248
2308	1	2782
2309	0	499
2309	1	1760
2310	2	701
2311	2	1691
2312	2	681
2313	2	1319
2314	0	2552
2314	1	1862
2315	2	3412
2316	2	2164
2317	2	2146
2318	0	197
2318	1	2445
2319	0	197
2319	1	2753
2320	0	1859
2320	1	536
2321	0	3291
2321	1	421
2322	0	3291
2322	1	169
2323	0	3291
2323	1	1449
2324	0	1869
2324	1	2567
2325	0	2443
2325	1	616
2326	0	2179
2326	1	158
2327	0	2179
2327	1	1994
2328	0	2504
2328	1	2471
2329	0	2504
2329	1	813
2330	0	3148
2330	1	2120
2331	2	1935
2332	2	974
2333	0	1999
2333	1	1237
2334	2	3416
2335	2	2844
2336	0	594
2336	1	1749
2337	2	1061
2338	0	1685
2338	1	2713
2339	0	2375
2339	1	3112
2340	0	2375
2340	1	1749
2341	0	2375
2341	1	2054
2342	2	527
2343	0	1530
2343	1	3181
2344	2	1487
2345	0	3277
2345	1	2187
2346	0	3277
2346	1	1080
2347	2	3418
2348	0	2293
2348	1	536
2349	2	1984
2350	2	1839
2351	0	2099
2351	1	3181
2352	0	554
2352	1	1918
2353	0	269
2353	1	2069
2354	0	269
2354	1	351
2355	2	2326
2356	0	2470
2356	1	3447
2357	2	3203
2358	0	3466
2358	1	1777
2359	0	2718
2359	1	1800
2360	2	3490
2361	2	1693
2362	0	2581
2362	1	1939
2363	0	3279
2363	1	536
2364	0	2429
2364	1	1237
2365	0	2429
2365	1	812
2366	2	326
2367	2	731
2368	2	1125
2369	0	1444
2369	1	2069
2370	0	557
2370	1	2226
2371	2	880
2372	2	3142
2373	2	659
2374	2	1636
2375	2	2361
2376	0	3290
2376	1	2155
2377	2	1795
2378	2	3379
2379	2	2058
2380	0	2585
2380	1	2714
2381	0	2585
2381	1	65
2382	2	1542
2383	2	2789
2384	0	2023
2384	1	1778
2385	0	3251
2385	1	169
2386	0	3251
2386	1	885
2387	0	3251
2387	1	2054
2388	2	1395
2389	0	1874
2389	1	421
2390	0	3242
2390	1	58
2391	2	528
2392	2	467
2393	2	1818
2394	2	3150
2395	0	3021
2395	1	1703
2396	2	2857
2397	2	3156
2398	2	1503
2399	2	405
2400	2	3350
2401	0	2934
2401	1	2445
2402	2	980
2403	0	3320
2403	1	1389
2404	2	9
2405	0	979
2405	1	387
2406	2	1223
2407	2	977
2408	2	3436
2409	2	3106
2410	2	2341
2411	2	1835
2412	2	27
2413	2	1995
2414	2	944
2415	2	1611
2416	2	1428
2417	0	2554
2417	1	919
2418	0	1780
2418	1	2471
2419	0	1780
2419	1	839
2420	0	267
2420	1	812
2421	0	2393
2421	1	2233
2422	2	1470
2423	0	3354
2423	1	1662
2424	0	2378
2424	1	686
2425	0	3325
2425	1	3339
2426	0	3325
2426	1	2593
2427	2	942
2428	2	3058
2429	2	3195
2430	2	1907
2431	2	1969
2432	2	2253
2433	0	2259
2433	1	962
2434	0	2259
2434	1	776
2435	0	2259
2435	1	1778
2436	0	780
2436	1	1800
2437	0	1138
2437	1	2187
2438	0	1138
2438	1	3420
2439	0	1138
2439	1	3339
2440	2	1721
2441	2	1658
2442	2	1697
2443	0	1177
2443	1	297
2444	0	809
2444	1	3352
2445	0	809
2445	1	2957
2446	2	1825
2447	2	314
2448	2	3317
2449	2	2360
2450	0	110
2450	1	2775
2451	0	110
2451	1	3309
2452	0	3322
2452	1	970
2453	0	3322
2453	1	2100
2454	0	2454
2454	1	3200
2455	0	2454
2455	1	1662
2456	0	693
2456	1	58
2457	0	2395
2457	1	1749
2458	2	67
2459	0	2412
2459	1	595
2460	0	2412
2460	1	3128
2461	0	2412
2461	1	3426
2462	2	381
2463	0	1275
2463	1	1449
2464	0	1646
2464	1	311
2465	2	2134
2466	2	1037
2467	0	1497
2467	1	2233
2468	0	1140
2468	1	2346
2469	2	1354
2470	0	2162
2470	1	776
2471	2	107
2472	0	933
2472	1	1564
2473	0	884
2473	1	2221
2474	0	884
2474	1	402
2475	0	884
2475	1	2180
2476	0	884
2476	1	2469
2477	0	884
2477	1	2957
